Cle_Chrono;date;hippodrome;Course;heure;code_course;discipline;distance;allocation;nombre_partants;"Gains Totaux";"Gains Course";Numero;Cheval;ferrure;age;Sexe;Musique;Driver;Entraineur;avis_entraineur;"Taux Victoire";"Taux Place";"Taux Incident";"Classe Groupe";"Courses courues";nombre_victoire;nombre_place;incident;distanceRecord_sec;supplemente;ExFav;inTQQ;prec_popularite;Popularite;"Evo Popul";Cote;PC;Poids;Valeur;Place_Corde;Repos;Rank;"Turf Points";"TPch 90";"Moy. TPch 365";"Moy. TPch 90";"Rang J.";"TPJ 365";"TPJ 90";"Moy. TPJ 365";"Moy. TPJ 90";"Cote BZH";"Synergie JCh";ELO_Cheval;ELO_Jockey;ELO_Entraineur;ELO_Proprio;ELO_Eleveur;Sigma_Horse;Moy_Alloc;IA_Gagnant;IA_Couple;IA_Trio;IA_Multi;IA_Quinte;IMDC;Note_IA;Note_IA_Decimale;Rapport_SG;Rapport_SP;222;CagnesSPG;DSg;"GULFSTREAM PARK G";"Happy  valley";MaronasBorelisG;PAUJPtop2;Sgverification;"Simple relax";VSP/2;chaos;classement;conceptionG;deauville;ghlin;"kempton park";leBouscatP;lebouscapG;"simple chat";"simple placé max";vincenne;"Borda - Borda par Défaut";"Borda - Deauville galot pcf";"Borda - Pau attelé";"Borda - Pau monté";"Borda - Pau plat";"Borda - cagne sur mer attelé";"Borda - cagne sur mer monté";"Borda - le boucast";"Borda - monté 12-16 chevaux  vincenne";"Borda - trot 10-12 chevaux  vincenne";"Borda - trot 12-14 chevaux  vincenne";"Borda - trot 14-16 chevaux  vincenne";"Borda - trot 8-10 chevaux  vincenne"
202601151927R5C602;2026-01-15;Toulouse;R5C6;19:27;R5C602;A;2950;21000,0;14;17220;1076,25;2;"LOULIE DE GUEZ";DEFERRE_ANTERIEURS_POSTERIEURS;5;F;5a6a(25)7a7aDaDa3a1a4a;"T. Briand";"Bernard Grasset (S)";NEUTRE;0,0625;0,25;0,31;"Course E";16;1;3;5;80,7;Non;Non;Non;15;22,0;7;16;35;;;;6,0;" ";66;30;11,0;10,0;15;82010;28270;100,87330873308731;119,78813559322032;43;0;1448;1568;1413;1399;1498;54,55698055202337;18000;0,0723234127762669;0,1560832798334236;0,2557399976839604;0,291553096824352;0,4102958801867482;0,0;⚖️12.2;12,2;;;;0;-7,45;0;-6,60;-6,50;;0;;0;2,15;OUTSIDERS;0;-6,30;0;0;0;0;-3,75;4,25;-8,30;31;96;98;65;81;91;55;96;97;144;153;147;126
202601151927R5C603;2026-01-15;Toulouse;R5C6;19:27;R5C603;A;2950;21000,0;14;18780;2682,8571428571;3;"LIBERTY DU RIF";;5;F;7a(25)4a3a2a4a2a(24)1a;"M. Daougabel";"M. Daougabel";NEUTRE;0,1428571428571428;0,5714285714285714;0;"Course E";7;1;3;0;;Non;Non;Non;13;16,0;3;10;17;;;;11,0;" ";119;2;39,66666666666666;2,0;430;1596;521;31,294117647058822;28,944444444444443;23;62,8;1476;1490;1501;1455;1361;38,939939501047455;17000;0,0861015740124669;0,1807117378002152;0,3382269920895184;0,3562599625114374;0,5201616519368595;5,0;⚖️13.0;13,0;;;;0;-6,80;0;-5,20;-7,20;;0;;0;6,15;POSSIBLE;0;-4;0;0;0;0;27,98;45,47;-6,20;41;94;135;89;117;125;84;94;105;171;174;165;167
202601151927R5C604;2026-01-15;Toulouse;R5C6;19:27;R5C604;A;2950;21000,0;14;18807;696,55555555556;4;"L'ETOILE MASCAR";DEFERRE_POSTERIEURS;5;F;2a(25)0a7aDaDaDa7a3a8a;"F. Marty";"D. Crespel";NEUTRE;0,0;0,1851851851851851;0,22;"Course E";27;0;5;6;81,3;Non;Non;Non;1;76,0;75;10;57;;;;12,0;" ";75;75;75,0;75,0;101;9543;3224;69,65693430656934;53,73333333333333;27;85,7;1457;1548;1496;1459;1354;65,0537124674975;15833;0,0411788853321486;0,0797285825584716;0,1754380984412426;0,2407444388550268;0,3867971637972235;5,0;❌9.0;9,0;;;;0;-10,00;0;-6,20;-8,30;;0;;0;6,35;POSSIBLE;0;-10,60;0;0;0;0;37,21;52,43;-10,70;30;106;115;67;88;125;94;106;104;175;182;180;161
202601151927R5C605;2026-01-15;Toulouse;R5C6;19:27;R5C605;A;2950;21000,0;14;20250;1125;5;"LENA ZEN";DEFERRE_ANTERIEURS_POSTERIEURS;5;F;(25)1a0a5a5aDa2a5aDa4a;"E. Audebert";"E. Audebert";NEUTRE;0,0555555555555555;0,2222222222222222;0,28;"Course E";18;1;3;5;;Non;Non;Non;4;10,0;6;11;31;;;;32,0;" ";0;0;0,0;0,0;312;2777;284;42,07575757575758;14,2;17;67,1;1476;1490;1509;1402;1361;59,27157807063331;14000;0,1023229886673383;0,2073128750895526;0,3450618356297269;0,4370849301836729;0,5440709153187675;5,0;⚖️15.0;15,0;;;;0;-6,40;0;-2,40;-7,20;;0;;0;5,85;POSSIBLE;0;-4;0;0;0;0;28,45;41,38;-4,90;46;101;135;73;102;104;80;101;107;157;162;152;145
202601151927R5C606;2026-01-15;Toulouse;R5C6;19:27;R5C606;A;2950;21000,0;14;20395;1019,75;6;LUCRECE;DEFERRE_ANTERIEURS_POSTERIEURS;5;F;8a(25)DaDa1aDaDaDaDaDm;"M. Criado";"A. Barre";NEUTRE;0,1;0,25;0,60;"Course E";20;2;3;12;;Non;Non;Non;23;21,0;-2;13;9;;;;7,0;" ";186;0;23,25;0,0;65;16004;6920;65,86008230452676;75,21739130434783;8,5;57,4;1482;1525;1494;1381;1475;65,0116150469936;19000;0,1372376698077249;0,2706049242332785;0,3791741332271355;0,4484892097869749;0,6108950558910319;0,0;⚖️15.5;15,5;;;;2,25;-5,50;0;-1,40;-6,40;;0;;0;0,43;POSSIBLE;0;-3,80;0;0;8,05;8,05;21,21;33,95;-3,60;48;139;158;99;123;134;75;139;138;185;189;178;176
202601151927R5C607;2026-01-15;Toulouse;R5C6;19:27;R5C607;A;2950;21000,0;14;20655;1290,9375;7;"LEGENDE D'ETE";DEFERRE_ANTERIEURS_POSTERIEURS;5;F;Da5a(25)8aDa7a1aDaDa6a;"P. Bougon-Bougeard";"F. Terry";NEUTRE;0,1875;0,1875;0,50;"Course E";16;3;0;8;;Non;Non;Non;17;17,0;0;16;23;;;;6,0;" ";15;15;2,5;3,0;464;1385;294;23,08333333333333;15,473684210526317;34;64,3;1437;1365;1494;1487;1513;59,440798874689534;18833;0,0463448727663482;0,1180491436096687;0,1830269592919871;0,2634181924067087;0,3884916985376473;0,0;❌9.5;9,5;;;;0;-9,35;0;-6,80;-7,80;;0;;0;1,70;OUTSIDERS;0;-9,10;0;0;0;0;23,66;35,76;-10,40;14;61;78;46;72;78;63;61;63;104;110;107;69
202601151927R5C608;2026-01-15;Toulouse;R5C6;19:27;R5C608;A;2950;21000,0;14;20675;1378,3333333333;8;"LA BELLE JAMINI";DEFERRE_ANTERIEURS_POSTERIEURS;5;F;6a9a(25)Da5a6aDa3a7a4a;"E. Salmon";"F. Terry";NEUTRE;0,0666666666666666;0,2666666666666666;0,20;"Course E";15;1;3;3;80,8;Non;Non;Non;103;103,0;0;23;23;;;;6,0;" ";123;9;13,666666666666666;4,5;648;728;483;16,930232558139537;28,41176470588235;21;34,5;1508;1449;1494;1487;1402;55,52124289173719;20000;0,0801303193992795;0,1789639812971539;0,2993255401457334;0,3188337348156103;0,489661945494519;0,0;⚖️11.5;11,5;;;;0;-7,55;0;-3,60;-7,85;;0;;0;1,05;OUTSIDERS;0;-5,40;0;0;0;0;12,13;22,55;-6,60;33;76;114;89;102;108;87;76;102;142;148;140;134
202601151927R5C609;2026-01-15;Toulouse;R5C6;19:27;R5C609;A;2950;21000,0;14;21475;1533,9285714286;9;"LA VOICI DU PERCHE";;5;F;0a(25)3a8a3a4a2a2a3a1a;"N. Brossard";"A. Barre";NEUTRE;0,0714285714285714;0,4285714285714285;0,14;"Course E";14;1;5;2;;Non;Non;Non;24;24,0;0;12;8,9;;;;12,0;" ";36;36;12,0;18,0;260;3578;1040;29,327868852459016;26,666666666666668;43;0;1500;1503;1494;1331;1426;52,08080587225545;18833;0,0783708328925599;0,158885150003315;0,2802791244583618;0,3034181360743722;0,4685418682971016;5,0;⚖️12.0;12,0;;;;0;-6,90;0;-5,60;-6,20;;0;;0;7,15;POSSIBLE;0;-5,40;0;0;0;0;2,14;11,93;-7,60;39;98;133;96;112;115;94;98;118;172;177;170;164
202601151927R5C610;2026-01-15;Toulouse;R5C6;19:27;R5C610;A;2950;21000,0;14;29135;1618,6111111111;10;"LICORNE QUICK";DEFERRE_ANTERIEURS_POSTERIEURS;5;F;9a(25)9a4a3aDa3aDaDa6m;"T. Prudhon";"E. Prudhon";NEUTRE;0,0555555555555555;0,2777777777777778;0,22;"Course E";18;1;4;4;77,8;Non;Non;Non;90;89,0;-1;23;46;;;;4,0;" ";186;114;23,25;28,5;993;152;0;13,818181818181818;0,0;6,3;46,7;1506;1474;1528;1480;1497;63,18756852973875;17167;0,1827196194864843;0,3305056650076168;0,4167301728391783;0,4889761718399427;0,6217619640903329;5,0;⚖️13.2;13,2;;;;1,10;-4,55;7,40;0,40;-6,05;2,40;0;;0;5,32;OUTSIDERS;0;-2,20;0;0;7,80;7,80;25,07;34,82;-2,10;51;87;152;103;132;120;110;87;138;181;186;173;176
202601151927R5C611;2026-01-15;Toulouse;R5C6;19:27;R5C611;A;2950;21000,0;14;36330;1135,3125;11;"LOVELY MARINA";PROTEGE_ANTERIEURS;5;F;(25)5a0a1a0a1a2a3aDm9a;"P. Geray";"G. Metzler";NEUTRE;0,125;0,25;0,13;"Course E";32;4;4;4;79,0;Non;Non;Non;19;18,0;-1;20;84;;;;18,0;" ";3;0;0,6;0,0;111;8815;2829;43,85572139303483;40,41428571428571;31;68,8;1493;1501;1495;1464;1361;65,22846832240828;15833;0,0468680705963632;0,1481224739720342;0,2179641049181793;0,2855253828300947;0,4033452935512006;0,0;❌9.2;9,2;;;;0;-8,35;0;-4,60;-6,85;;0;;0;1,55;OUTSIDERS;0;-9,00;0;0;0;0;25,77;39,15;-9;33;101;126;72;98;151;105;101;123;178;182;178;159
202601151927R5C612;2026-01-15;Toulouse;R5C6;19:27;R5C612;A;2950;21000,0;14;36620;1262,7586206897;12;"LIBERTINE ECAJEUL";DEFERRE_ANTERIEURS_POSTERIEURS;5;F;(25)6aDa5a0a8a6a9a5a6a;"A. Honoré";"C. Feyte";NEUTRE;0,0344827586206896;0,1379310344827586;0,21;"Course E";29;1;3;6;77,2;Non;Non;Non;85;89,0;4;18;76;;;;18,0;" ";170;24;18,88888888888889;8,0;634;755;224;23,59375;16,0;5,7;18,3;1529;1504;1513;1521;1413;68,45640730611336;18000;0,1801375049904267;0,2731616689580491;0,4125613859656557;0,4794067912810914;0,6169528763761132;0,0;⚖️13.8;13,8;;;;-1,60;-5,05;6,50;0,20;-6,30;2,60;0;;0;0,29;OUTSIDERS;-0,95;-3,50;-0;0;7,05;7,05;8,01;13,02;-2,50;60;103;168;109;132;140;114;103;162;201;204;192;187
202601151927R5C613;2026-01-15;Toulouse;R5C6;19:27;R5C613;A;2950;21000,0;14;38340;2130;13;"LIZENN D'ERQUY";;5;F;1a(25)1a0a5a7a9aDa2a5a;"T. Ducos";"F. Terry";NEUTRE;0,1666666666666666;0,3333333333333333;0,17;"Course E";18;3;3;3;78,6;Non;Non;Non;107;133,0;26;3,2;7,9;;;;7,0;" ";619;450;51,583333333333336;150,0;247;3836;1512;31,1869918699187;37,8;22;73,6;1464;1483;1494;1519;1361;60,90914137573288;17833;0,0643870582970251;0,1486454201886429;0,2416138636814242;0,2913339350577815;0,4057090748452377;0,0;✅16.7;16,7;;;;0;-8,85;0;-5,20;-8,20;;1;;0;1,10;FAVORIS;0;-8,10;0;-2,00;0;0;28,11;43,40;-8,60;31;123;147;98;122;146;120;123;153;220;220;215;211
202601151927R5C614;2026-01-15;Toulouse;R5C6;19:27;R5C614;A;2950;21000,0;14;41185;2422,6470588235;14;"LEGYPTIA DE GUEZ";DEFERRE_ANTERIEURS_POSTERIEURS;5;F;4m(25)3a6a0a4m1mDm0a3m;"M. Grasset";"Bernard Grasset (S)";NEUTRE;0,2352941176470588;0,3529411764705882;0,06;"Course E";17;4;2;1;77,5;Non;Non;Non;54;61,0;7;10;22;;;;18,0;" ";33;9;6,6;4,5;312;2754;2754;36,23684210526316;36,23684210526316;5,2;74,2;1466;1503;1413;1492;1498;50,84070715845762;19167;0,1849580058989757;0,3841921384777131;0,4718926457069399;0,4959785158623073;0,6565618809130163;0,0;✅17.3;17,3;;;;0;-5,20;0;-2;-7,60;;0;;0;0,26;POSSIBLE;0;-0,80;0;0;0;0;29,44;42,69;-2,10;45;126;167;106;137;153;119;126;161;231;235;221;231
202601151959R5C701;2026-01-15;Toulouse;R5C7;19:59;R5C701;A;2950;25000,0;9;0;0;1;"NABUCCO JIJI";;3;H;Da;"D. Laisis";"D. Laisis";NEUTRE;0,0;0,0;1,00;"Course B";1;0;0;1;;Non;Non;Non;0;3,0;-;19;36;;;;11,0;" ";0;0;0,0;0,0;390;1846;827;21,71764705882353;28,517241379310345;32;45,5;1395;1519;1520;1449;1344;11,989012800970697;12500;0,0300396008760381;0,0877853194082714;0,1227502559831718;0,2363218646782699;0,401665105688493;20,0;❌7.5;7,5;;;;0;-6,50;0;-5;-5,60;;0;;0;23,60;OUTSIDERS;0;-5,80;0;0;0;0;33,20;43,25;-7,20;23;48;62;40;52;61;35;48;52;87;87;85;87
202601151959R5C702;2026-01-15;Toulouse;R5C7;19:59;R5C702;A;2950;25000,0;9;0;0;2;"NEW LOVE D'AMOUR";;3;M;Da;"A. Charbonneau";"A. Charbonneau";NEUTRE;0,0;0,0;1,00;"Course B";1;0;0;1;;Non;Non;Non;0;3,0;-;74;36;;;;6,0;" ";0;0;0,0;0,0;-;-;-;-;-;51;0;1389;1434;1424;1424;1410;10,11789240743733;15000;0,0222133557410644;0,0791040964873209;0,1074300494348162;0,2170010863638912;0,3585044975773745;20,0;❌7.6;7,6;;;;0;-7,00;0;-5,40;-5,80;;0;;0;24,55;OUTSIDERS;0;-6,40;0;0;0;0;15;20,50;-8,10;10;24;34;27;33;32;26;24;33;50;50;49;50
202601151959R5C703;2026-01-15;Toulouse;R5C7;19:59;R5C703;A;2950;25000,0;9;1750;437,5;3;"NICE PACE";PROTEGE_ANTERIEURS_POSTERIEURS;3;F;3a(25)DaDaDa;"T. Briand";"CA. Mary";NEUTRE;0,0;0,25;0,75;"Course B";4;0;1;3;;Non;Non;Non;23;43,0;20;7,2;12;;;;11,0;" ";36;36;12,0;12,0;15;82010;28270;100,87330873308731;119,78813559322032;14;72,7;1384;1568;1387;1378;1361;26,59009734213896;14167;0,0612704921497774;0,1475436785724106;0,247668710917254;0,3848139026391368;0,5159036479118837;20,0;⚖️11.8;11,8;;;;0;-5,45;0;-2,40;-5,15;;0;;0;22,70;POSSIBLE;0;-5,00;0;0;0;0;45,33;60,60;-5,10;20;86;91;62;76;88;64;86;88;134;134;130;134
202601151959R5C704;2026-01-15;Toulouse;R5C7;19:59;R5C704;A;2950;25000,0;9;3375;1687,5;4;"NUAGE DE MONTCEAU";;3;M;(25)Da2a;"A. Laigron";"A. Rieupeyroux";NEGATIF;0,0;0,5;0,50;"Course B";2;0;1;1;;Non;Non;Non;0;2,0;-;55;;;;;39,0;" ";-;-;-;-;668;677;341;23,344827586206897;37,888888888888886;17;44,7;1420;1474;1366;1384;1491;17,23444149543721;13500;0,0556565453764904;0,103828267768403;0,1925323520708574;0,3161649943111047;0,509877662822575;0,0;⚖️12.0;12,0;;;;0;-5,90;0;-3,80;-5,25;;0;;0;2,85;OUTSIDERS;0;-5,30;0;0;0;0;13,88;29,35;-6,20;15;48;62;44;48;68;53;48;64;88;88;85;88
202601151959R5C705;2026-01-15;Toulouse;R5C7;19:59;R5C705;A;2950;25000,0;9;5010;1670;5;"NO RISK FLIGNY";;3;M;(25)7a2a3a;"P. Geray";"S. Bouisson";NEUTRE;0,0;0,6666666666666666;0;"Course B";3;0;2;0;;Non;Non;Non;0;7,0;-;14;84;;;;42,0;" ";4;4;4,0;4,0;111;8815;2829;43,85572139303483;40,41428571428571;5,8;55,3;1455;1501;1487;1506;1469;24,681775387322126;19000;0,1564852274120698;0,340324815645084;0,4746807534244311;0,5989999708703057;0,7115454020965946;10,0;✅16.5;16,5;;;;0;-3,70;0;-0,80;-4,70;;0;;0;12,29;POSSIBLE;0;-2,00;0;0;0;0;31,95;47,15;-2;33;89;110;72;85;104;82;89;105;150;150;142;150
202601151959R5C706;2026-01-15;Toulouse;R5C7;19:59;R5C706;A;2950;25000,0;9;5555;2777,5;6;NISLANDA;PROTEGE_ANTERIEURS;3;F;(25)1a7a;"L. Goetz";"C. Bouvier";POSITIF;0,5;0,5;0;"Course B";2;1;0;0;;Non;Non;Non;0;2,0;-;3,3;;;;;18,0;" ";-;-;-;-;108;8923;3006;53,75301204819277;50,94915254237288;15;60,8;1338;1537;1486;1484;1496;17,138648502821614;13750;0,1193230936171945;0,2806293313280212;0,40415698907635;0,4499812590374448;0,6624665810854665;0,0;⚖️15.0;15,0;;;;0;-3,65;0;-1,60;-4;;0;;0;2,75;FAVORIS;0;-2,10;0;0;0;0;21,82;38,70;-3,10;26;73;91;52;77;93;58;73;87;129;129;122;129
202601151959R5C707;2026-01-15;Toulouse;R5C7;19:59;R5C707;A;2950;25000,0;9;8295;2073,75;7;"NINIA DOUNA";;3;F;(25)7a1a6a5a;"D. Crespel";"D. Crespel";NEUTRE;0,25;0,25;0;"Course B";4;1;0;0;;Non;Non;Non;2;3,0;1;14;13;;;;24,0;" ";458;8;229,0;8,0;570;942;665;20,933333333333334;31,666666666666668;6,5;37,5;1484;1488;1496;1478;1379;28,524447223911505;18167;0,1156715111734202;0,2538100129123348;0,3795331369721051;0,4499297674958121;0,6449323366186663;0,0;⚖️15.2;15,2;;;;-0;-4,55;0;-1,60;-4,90;;0;;0;2,33;POSSIBLE;0;-3,70;0;0;0;0;14,25;22,30;-3,40;32;82;111;71;88;103;81;82;100;143;143;137;143
202601151959R5C708;2026-01-15;Toulouse;R5C7;19:59;R5C708;A;2950;25000,0;9;8925;1275;8;"NOT ALONE";PROTEGE_ANTERIEURS_POSTERIEURS;3;F;5a(25)3a3a5a5a6aDa;"J. Asselie";"Y. Hurel";NEUTRE;0,0;0,2857142857142857;0,14;"Course B";7;0;2;1;;Non;Non;Non;34;34,0;0;10;37;;;;9,0;" ";260;260;52,0;65,0;842;356;335;11,866666666666667;22,33333333333333;7,1;50,4;1462;1476;1514;1513;1490;40,09553707324411;25500;0,0724518777501935;0,1788386943452161;0,3485183228076131;0,4297482355081441;0,6407806482838028;5,0;⚖️13.6;13,6;;;;-0;-4,85;0;-1,20;-4,80;;0;;0;6,36;POSSIBLE;0;-4,50;0;0;0;0;21,59;34,99;-4,10;29;67;98;62;84;92;81;67;92;131;131;126;131
202601151959R5C709;2026-01-15;Toulouse;R5C7;19:59;R5C709;A;2950;25000,0;9;9075;3025;9;"NATIF DES CAILLONS";;3;M;(25)Da1a2a;"A. Honoré";"C. Feyte";NEUTRE;0,3333333333333333;0,6666666666666666;0,33;"Course B";3;1;1;1;;Non;Non;Non;7;21,0;14;2,4;46;;;;29,0;" ";0;0;0,0;0,0;634;755;224;23,59375;16,0;3,6;0;1448;1504;1513;1434;1418;23,073223474261493;21167;0,2257907080587833;0,4573100368330401;0,5688807827432592;0,6407613074185521;0,7484666895116794;5,0;✅17.0;17,0;;;;0;-3,40;0;-0,20;-4,80;;0;;0;7,18;FAVORIS;0;-1,20;0;0;0;0;7,83;14,80;-1,30;37;81;121;75;103;96;75;81;113;141;141;132;141
202601152031R5C801;2026-01-15;Toulouse;R5C8;20:31;R5C801;A;2150;6000,0;10;54155;685,50632911392;1;ISHOOP;DEFERRE_ANTERIEURS_POSTERIEURS;8;H;(25)0a8a3a5a2a0a7a5aDa;"JM. Empeytaz";"D. Cannillo";NEUTRE;0,0253164556962025;0,189873417721519;0,23;"Course G";79;2;13;18;75,5;Non;Non;Non;25;25,0;0;36;11;;;1;18,0;" ";78;72;15,6;36,0;1065;70;21;10,0;10,5;14;79,4;1492;1409;1434;1462;1424;77,78291578403153;4667;0,0609681416416029;0,1150879636312038;0,2407912557583481;0,3805234975475307;0,5815515134724019;0,0;❌10.5;10,5;;;;0;-5,35;0;-1,80;-5;;0;;0;0,70;OUTSIDERS;0;-5,10;0;0;0;0;29,71;44,05;-5,00;25;72;96;58;74;88;77;72;84;130;130;125;130
202601152031R5C802;2026-01-15;Toulouse;R5C8;20:31;R5C802;A;2150;6000,0;10;50015;926,2037037037;2;JORDANA;DEFERRE_ANTERIEURS_POSTERIEURS;7;F;(25)1a7aDa4a9a2a7a0a4a;"P. Terme";"D. Pauleau";NEUTRE;0,037037037037037;0,1851851851851851;0,13;"Course G";54;2;8;7;73,9;Non;Non;Non;91;93,0;2;15;22;;;2;67,0;" ";414;372;29,571428571428573;41,333333333333336;736;541;157;24,59090909090909;15,7;5,7;0;1495;1361;1403;1403;1472;73,70341186808714;13833;0,2236443779590036;0,3409422262456019;0,5490954904347763;0,6756147648018005;0,766930740250009;0,0;⚖️14.5;14,5;;;;0;-4,15;6,90;-0,80;-5,40;;0;;0;0,29;POSSIBLE;2,75;-1,90;0;0;7,15;7,15;-0,57;3,58;-2,20;29;94;112;77;84;95;81;94;110;153;153;144;153
202601152031R5C803;2026-01-15;Toulouse;R5C8;20:31;R5C803;A;2150;6000,0;10;49540;635,12820512821;3;"IDEAL DE LANDEMER";;8;H;(25)8aDa0a9a0a9a6a0a0a;"A. Redon";"A. Redon";NEGATIF;0,0384615384615384;0,1666666666666666;0,17;"Course G";78;3;10;13;74,4;Non;Non;Non;66;66,0;0;72;30;;;3;53,0;" ";4;0;0,6666666666666666;0,0;1126;0;0;0,0;0,0;62;29,7;1461;1401;1405;1447;1434;76,99813391510818;5500;0,0072548467957875;0,0207503577454685;0,0417453966680268;0,0837419884172557;0,2458199299536014;0,0;❌7.0;7,0;;;;0;-7,05;0;-3,80;-5,35;;0;;0;3,10;OUTSIDERS;0;-7,80;0;0;0;0;8,21;17,85;-8,30;11;42;56;42;52;64;50;42;60;77;77;76;77
202601152031R5C804;2026-01-15;Toulouse;R5C8;20:31;R5C804;A;2150;6000,0;10;49157;692,35211267606;4;"IVANHOE DU FIER";DEFERRE_ANTERIEURS_POSTERIEURS;8;H;(25)4a4a5a9a5a1a5a8a3a;"C. Clozier";"F. Clozier";NEUTRE;0,056338028169014;0,1408450704225352;0,18;"Course G";71;4;6;13;74,8;Non;Non;Non;102;104,0;2;11;5,8;;;4;53,0;" ";95;59;19,0;14,75;637;745;140;33,86363636363637;23,33333333333333;6,4;63,8;1498;1548;1449;1361;1382;76,73516649832642;5167;0,2620677621571748;0,3995924694355909;0,5719864469183389;0,6780578496147318;0,7690622975968182;0,0;✅16.5;16,5;;;;0;-3,05;5,70;0,80;-4,25;;0;;0;0,32;POSSIBLE;0;-1,20;0;0;5,95;5,95;24,72;34,81;-1,20;44;101;127;85;110;102;69;101;118;162;162;152;162
202601152031R5C805;2026-01-15;Toulouse;R5C8;20:31;R5C805;A;2150;6000,0;10;55905;787,39436619718;5;IBACA;;8;F;(25)6a1a4a7mDa3m4a4m5a;"B. Candelle-Gardenq";"B. Olicard";NEUTRE;0,028169014084507;0,1690140845070422;0,17;"Course G";71;2;10;12;78,3;Non;Non;Non;63;62,0;-1;12;9,7;;;5;53,0;" ";285;285;95,0;142,5;696;608;286;76,0;95,33333333333331;12;81,8;1509;1426;1495;1481;1391;75,83338849411342;4667;0,0613683816452583;0,2537265500476757;0,3636939418574961;0,5546955988085231;0,6405957343391468;0,0;⚖️13.2;13,2;;;;0;-5,25;0;-1,60;-5,40;;0;;0;0,60;POSSIBLE;0;-4,10;0;0;0;0;29,07;44,44;-4,50;39;92;123;74;90;117;89;92;106;169;169;163;169
202601152031R5C806;2026-01-15;Toulouse;R5C8;20:31;R5C806;A;2150;6000,0;10;52445;1311,125;6;JURQUES;DEFERRE_ANTERIEURS_POSTERIEURS;7;H;(25)0a0a6a4a4a9a0m0a0a;"Mlle M. Paillard";"J. Capelle";NEUTRE;0,05;0,225;0,05;"Course G";40;2;7;2;72,4;Non;Non;Non;116;115,0;-1;33;35;;;6;18,0;" ";46;4;7,666666666666667;1,3333333333333333;1018;22;20;5,5;6,666666666666667;7,7;0;1505;1391;1511;1449;1425;69,42747480596451;14333;0,1717103693161119;0,2842465914826785;0,4689147230301601;0,6007741038813852;0,708313141832708;-5,0;⚖️12.8;12,8;;;;2,90;-4,50;0;-1,40;-5,35;;0;;0;-4,62;OUTSIDERS;0;-2,30;0;0;5,95;5,95;-6,88;0,68;-3,20;37;61;101;69;95;89;67;61;98;132;132;124;132
202601152031R5C807;2026-01-15;Toulouse;R5C8;20:31;R5C807;A;2150;6000,0;10;55780;832,53731343284;7;"IMPEC DE BERTRANGE";PROTEGE_ANTERIEURS_POSTERIEURS;8;H;(25)7m7a0a0a6a9m8aDm0m;"F. Julien";"Y. Hurel";NEUTRE;0,0298507462686567;0,1940298507462686;0,09;"Course G";67;2;11;6;73,1;Non;Non;Non;68;66,0;-2;45;85;;;7;53,0;" ";0;0;0,0;0,0;467;1372;92;68,6;30,666666666666668;22;0;1485;1476;1494;1376;1455;71,03337805764612;12333;0,0377318160215951;0,1146362538123315;0,2173341239613128;0,3654744566343889;0,5134674058111987;0,0;❌10.8;10,8;;;;0;-6,25;0;-3,20;-5,80;;0;;0;1,10;OUTSIDERS;0;-5,30;0;0;0;0;-3,53;3,41;-6,30;30;66;91;55;70;95;62;66;93;130;130;126;130
202601152031R5C808;2026-01-15;Toulouse;R5C8;20:31;R5C808;A;2150;6000,0;10;53260;1664,375;8;JIKAO;DEFERRE_ANTERIEURS_POSTERIEURS;7;H;7a(25)9a9a0a2a1a3a3a8a;"PM. Allais";"A. André";POSITIF;0,09375;0,40625;0,03;"Course G";32;3;10;1;78,6;Non;Non;Non;91;104,0;13;1,2;72;;;8;6,0;" ";187;1;26,714285714285715;0,25;418;1750;336;33,65384615384615;25,846153846153847;4,1;75;1488;1361;1361;1361;1361;63,35339156718689;26667;0,1627554079244018;0,2769905228452138;0,465305363714756;0,5932622641761197;0,6567250489694014;0,0;⚖️14.0;14,0;;;;4,60;-6,10;8,80;-3,40;-7,30;;0;;0;0,21;FAVORIS;5;-3,20;5,60;0;9;9;32,03;45,39;-4,20;23;88;100;63;83;102;69;88;97;136;136;129;136
202601152031R5C809;2026-01-15;Toulouse;R5C8;20:31;R5C809;A;2150;6000,0;10;42380;550,38961038961;9;"ISLAND WIND";DEFERRE_ANTERIEURS_POSTERIEURS;8;F;(25)9a3a6a0aDa7a6a4a7a;"D. Bouyne";"B. Muel";NEUTRE;0,0129870129870129;0,1298701298701298;0,13;"Course G";77;1;9;10;76,7;Non;Non;Non;36;37,0;1;25;18;;;9;32,0;" ";50;8;16,666666666666668;4,0;843;345;41;15,0;6,833333333333333;24;49,3;1464;1427;1485;1453;1406;79,9354827620618;7833;0,022545385879483;0,0782171165081885;0,1690973178038842;0,2477203552865045;0,4445216885865442;0,0;❌10.1;10,1;;;;0;-6,05;0;-3,20;-4,95;;0;;0;1,20;OUTSIDERS;0;-6,60;0;0;0;0;15,87;27,10;-6,50;23;64;76;45;62;71;52;64;64;106;106;103;106
